id,title,description,product_type,google_product_category,link,image_link,price,brand,condition,availability,model_number,mpn,identifier_exists,material,online_only,size,size_system,gender,age_group,adwords_redirect,color,gtin
1056-469-10,Awdis Printed Hoodie,"<p><span style=""font-weight: 400;"">The AWDis college hoodie is comfortable and high-quality, ideal for schools, sports teams, promotional clothing and more.</span><span style=""font-weight: 400;""> With a double fabric hood, self-coloured cords,</span><span style=""font-weight: 400;""> and ribbed cuffs, it has a</span><span style=""font-weight: 400;""> premium, retail feel </span><span style=""font-weight: 400;"">like our many other </span><a href=""/awdis-hoodies""><span style=""font-weight: 400;"">AWDis hoodies</span></a><span style=""font-weight: 400;"">.</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">This </span><a href=""/personalised-hoodies""><span style=""font-weight: 400;"">personalised hoodie</span></a><span style=""font-weight: 400;""> also has a simple tear-off label, which allows the garment to be easily rebranded. This is ideal for resellers looking to create their own brand.</span></p><p><span style=""font-weight: 400;"">With many customisation options available for colour and sizing, you can create your hoodie to your exact needs. This hoodie can be personalised with your own logo or design, with several options available for printing and embroidery. So, choose the AWDis college hoodie as the ideal choice for you and your group.</span></p><p><strong>Features</strong><span style=""font-weight: 400;"">:</span></p><ul><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Huge range of colours makes this a really versatile choice</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Durable and well-designed for a premium retail feel</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Contains a tear-out label for easy re-branding</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Double fabric hood with </span><span style=""font-weight: 400;"">self-coloured</span><span style=""font-weight: 400;""> cords</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Front kangaroo pouch pocket</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Ribbed cuffs and hem</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Twin needle stitching detailing provides added strength </span><span style=""font-weight: 400;"">and durability</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Soft</span><span style=""font-weight: 400;"">, cotton-faced</span><span style=""font-weight: 400;""> fabric creates </span><span style=""font-weight: 400;"">an</span><span style=""font-weight: 400;""> ideal printing surface</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Worldwide Responsible Accredited Production (WRAP) certified production</span></li></ul><p><strong>Fabric</strong><span style=""font-weight: 400;"">:<br /></span><span style=""font-weight: 400;"">80% Ringspun cotton, 20% Polyester.<br /></span><span style=""font-weight: 400;"">Charcoal: 52% Ringspun cotton, 48% Polyester.<br /></span><span style=""font-weight: 400;"">Heather Grey: 75% Ringspun cotton, 25% Polyester.<br /></span><span style=""font-weight: 400;"">Smoke colours: 70% Ringspun cotton, 30% Polyester</span></p><p><br /><strong>Weight</strong><span style=""font-weight: 400;"">:</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">280gsm</span><span style=""font-weight: 400;""><br /></span></p> Product code: JH001.  Product name: Awdis Printed Hoodie. ",Hoodies,Apparel & Accessories > Clothing,https://www.clothes2order.com/products/awdis-college-hoodie,https://ik.imagekit.io/c2o/prd/ik-seo/tr:n-original/2/e/b/e/2ebe2c16a71ded0dbff23c9a598610a52ed4d7d8_jh001_20air_20front_1056_601/jh001_20air_20front_1056_601.jpg,£25.56,AWDis,New,In Stock,JH001,JH001,TRUE,"80% Cotton, 20% Polyester",Y,XS,UK,Unisex,Adult,https://www.clothes2order.com/products/awdis-college-hoodie,Airforce Blue,
1056-469-11,Awdis Printed Hoodie,"<p><span style=""font-weight: 400;"">The AWDis college hoodie is comfortable and high-quality, ideal for schools, sports teams, promotional clothing and more.</span><span style=""font-weight: 400;""> With a double fabric hood, self-coloured cords,</span><span style=""font-weight: 400;""> and ribbed cuffs, it has a</span><span style=""font-weight: 400;""> premium, retail feel </span><span style=""font-weight: 400;"">like our many other </span><a href=""/awdis-hoodies""><span style=""font-weight: 400;"">AWDis hoodies</span></a><span style=""font-weight: 400;"">.</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">This </span><a href=""/personalised-hoodies""><span style=""font-weight: 400;"">personalised hoodie</span></a><span style=""font-weight: 400;""> also has a simple tear-off label, which allows the garment to be easily rebranded. This is ideal for resellers looking to create their own brand.</span></p><p><span style=""font-weight: 400;"">With many customisation options available for colour and sizing, you can create your hoodie to your exact needs. This hoodie can be personalised with your own logo or design, with several options available for printing and embroidery. So, choose the AWDis college hoodie as the ideal choice for you and your group.</span></p><p><strong>Features</strong><span style=""font-weight: 400;"">:</span></p><ul><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Huge range of colours makes this a really versatile choice</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Durable and well-designed for a premium retail feel</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Contains a tear-out label for easy re-branding</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Double fabric hood with </span><span style=""font-weight: 400;"">self-coloured</span><span style=""font-weight: 400;""> cords</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Front kangaroo pouch pocket</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Ribbed cuffs and hem</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Twin needle stitching detailing provides added strength </span><span style=""font-weight: 400;"">and durability</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Soft</span><span style=""font-weight: 400;"">, cotton-faced</span><span style=""font-weight: 400;""> fabric creates </span><span style=""font-weight: 400;"">an</span><span style=""font-weight: 400;""> ideal printing surface</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Worldwide Responsible Accredited Production (WRAP) certified production</span></li></ul><p><strong>Fabric</strong><span style=""font-weight: 400;"">:<br /></span><span style=""font-weight: 400;"">80% Ringspun cotton, 20% Polyester.<br /></span><span style=""font-weight: 400;"">Charcoal: 52% Ringspun cotton, 48% Polyester.<br /></span><span style=""font-weight: 400;"">Heather Grey: 75% Ringspun cotton, 25% Polyester.<br /></span><span style=""font-weight: 400;"">Smoke colours: 70% Ringspun cotton, 30% Polyester</span></p><p><br /><strong>Weight</strong><span style=""font-weight: 400;"">:</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">280gsm</span><span style=""font-weight: 400;""><br /></span></p> Product code: JH001.  Product name: Awdis Printed Hoodie. ",Hoodies,Apparel & Accessories > Clothing,https://www.clothes2order.com/products/awdis-college-hoodie,https://ik.imagekit.io/c2o/prd/ik-seo/tr:n-original/2/e/b/e/2ebe2c16a71ded0dbff23c9a598610a52ed4d7d8_jh001_20air_20front_1056_601/jh001_20air_20front_1056_601.jpg,£25.56,AWDis,New,In Stock,JH001,JH001,TRUE,"80% Cotton, 20% Polyester",Y,S,UK,Unisex,Adult,https://www.clothes2order.com/products/awdis-college-hoodie,Airforce Blue,
1056-469-12,Awdis Printed Hoodie,"<p><span style=""font-weight: 400;"">The AWDis college hoodie is comfortable and high-quality, ideal for schools, sports teams, promotional clothing and more.</span><span style=""font-weight: 400;""> With a double fabric hood, self-coloured cords,</span><span style=""font-weight: 400;""> and ribbed cuffs, it has a</span><span style=""font-weight: 400;""> premium, retail feel </span><span style=""font-weight: 400;"">like our many other </span><a href=""/awdis-hoodies""><span style=""font-weight: 400;"">AWDis hoodies</span></a><span style=""font-weight: 400;"">.</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">This </span><a href=""/personalised-hoodies""><span style=""font-weight: 400;"">personalised hoodie</span></a><span style=""font-weight: 400;""> also has a simple tear-off label, which allows the garment to be easily rebranded. This is ideal for resellers looking to create their own brand.</span></p><p><span style=""font-weight: 400;"">With many customisation options available for colour and sizing, you can create your hoodie to your exact needs. This hoodie can be personalised with your own logo or design, with several options available for printing and embroidery. So, choose the AWDis college hoodie as the ideal choice for you and your group.</span></p><p><strong>Features</strong><span style=""font-weight: 400;"">:</span></p><ul><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Huge range of colours makes this a really versatile choice</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Durable and well-designed for a premium retail feel</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Contains a tear-out label for easy re-branding</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Double fabric hood with </span><span style=""font-weight: 400;"">self-coloured</span><span style=""font-weight: 400;""> cords</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Front kangaroo pouch pocket</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Ribbed cuffs and hem</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Twin needle stitching detailing provides added strength </span><span style=""font-weight: 400;"">and durability</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Soft</span><span style=""font-weight: 400;"">, cotton-faced</span><span style=""font-weight: 400;""> fabric creates </span><span style=""font-weight: 400;"">an</span><span style=""font-weight: 400;""> ideal printing surface</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Worldwide Responsible Accredited Production (WRAP) certified production</span></li></ul><p><strong>Fabric</strong><span style=""font-weight: 400;"">:<br /></span><span style=""font-weight: 400;"">80% Ringspun cotton, 20% Polyester.<br /></span><span style=""font-weight: 400;"">Charcoal: 52% Ringspun cotton, 48% Polyester.<br /></span><span style=""font-weight: 400;"">Heather Grey: 75% Ringspun cotton, 25% Polyester.<br /></span><span style=""font-weight: 400;"">Smoke colours: 70% Ringspun cotton, 30% Polyester</span></p><p><br /><strong>Weight</strong><span style=""font-weight: 400;"">:</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">280gsm</span><span style=""font-weight: 400;""><br /></span></p> Product code: JH001.  Product name: Awdis Printed Hoodie. ",Hoodies,Apparel & Accessories > Clothing,https://www.clothes2order.com/products/awdis-college-hoodie,https://ik.imagekit.io/c2o/prd/ik-seo/tr:n-original/2/e/b/e/2ebe2c16a71ded0dbff23c9a598610a52ed4d7d8_jh001_20air_20front_1056_601/jh001_20air_20front_1056_601.jpg,£25.56,AWDis,New,In Stock,JH001,JH001,TRUE,"80% Cotton, 20% Polyester",Y,M,UK,Unisex,Adult,https://www.clothes2order.com/products/awdis-college-hoodie,Airforce Blue,
1056-469-13,Awdis Printed Hoodie,"<p><span style=""font-weight: 400;"">The AWDis college hoodie is comfortable and high-quality, ideal for schools, sports teams, promotional clothing and more.</span><span style=""font-weight: 400;""> With a double fabric hood, self-coloured cords,</span><span style=""font-weight: 400;""> and ribbed cuffs, it has a</span><span style=""font-weight: 400;""> premium, retail feel </span><span style=""font-weight: 400;"">like our many other </span><a href=""/awdis-hoodies""><span style=""font-weight: 400;"">AWDis hoodies</span></a><span style=""font-weight: 400;"">.</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">This </span><a href=""/personalised-hoodies""><span style=""font-weight: 400;"">personalised hoodie</span></a><span style=""font-weight: 400;""> also has a simple tear-off label, which allows the garment to be easily rebranded. This is ideal for resellers looking to create their own brand.</span></p><p><span style=""font-weight: 400;"">With many customisation options available for colour and sizing, you can create your hoodie to your exact needs. This hoodie can be personalised with your own logo or design, with several options available for printing and embroidery. So, choose the AWDis college hoodie as the ideal choice for you and your group.</span></p><p><strong>Features</strong><span style=""font-weight: 400;"">:</span></p><ul><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Huge range of colours makes this a really versatile choice</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Durable and well-designed for a premium retail feel</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Contains a tear-out label for easy re-branding</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Double fabric hood with </span><span style=""font-weight: 400;"">self-coloured</span><span style=""font-weight: 400;""> cords</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Front kangaroo pouch pocket</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Ribbed cuffs and hem</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Twin needle stitching detailing provides added strength </span><span style=""font-weight: 400;"">and durability</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Soft</span><span style=""font-weight: 400;"">, cotton-faced</span><span style=""font-weight: 400;""> fabric creates </span><span style=""font-weight: 400;"">an</span><span style=""font-weight: 400;""> ideal printing surface</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Worldwide Responsible Accredited Production (WRAP) certified production</span></li></ul><p><strong>Fabric</strong><span style=""font-weight: 400;"">:<br /></span><span style=""font-weight: 400;"">80% Ringspun cotton, 20% Polyester.<br /></span><span style=""font-weight: 400;"">Charcoal: 52% Ringspun cotton, 48% Polyester.<br /></span><span style=""font-weight: 400;"">Heather Grey: 75% Ringspun cotton, 25% Polyester.<br /></span><span style=""font-weight: 400;"">Smoke colours: 70% Ringspun cotton, 30% Polyester</span></p><p><br /><strong>Weight</strong><span style=""font-weight: 400;"">:</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">280gsm</span><span style=""font-weight: 400;""><br /></span></p> Product code: JH001.  Product name: Awdis Printed Hoodie. ",Hoodies,Apparel & Accessories > Clothing,https://www.clothes2order.com/products/awdis-college-hoodie,https://ik.imagekit.io/c2o/prd/ik-seo/tr:n-original/2/e/b/e/2ebe2c16a71ded0dbff23c9a598610a52ed4d7d8_jh001_20air_20front_1056_601/jh001_20air_20front_1056_601.jpg,£25.56,AWDis,New,In Stock,JH001,JH001,TRUE,"80% Cotton, 20% Polyester",Y,L,UK,Unisex,Adult,https://www.clothes2order.com/products/awdis-college-hoodie,Airforce Blue,
1056-469-14,Awdis Printed Hoodie,"<p><span style=""font-weight: 400;"">The AWDis college hoodie is comfortable and high-quality, ideal for schools, sports teams, promotional clothing and more.</span><span style=""font-weight: 400;""> With a double fabric hood, self-coloured cords,</span><span style=""font-weight: 400;""> and ribbed cuffs, it has a</span><span style=""font-weight: 400;""> premium, retail feel </span><span style=""font-weight: 400;"">like our many other </span><a href=""/awdis-hoodies""><span style=""font-weight: 400;"">AWDis hoodies</span></a><span style=""font-weight: 400;"">.</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">This </span><a href=""/personalised-hoodies""><span style=""font-weight: 400;"">personalised hoodie</span></a><span style=""font-weight: 400;""> also has a simple tear-off label, which allows the garment to be easily rebranded. This is ideal for resellers looking to create their own brand.</span></p><p><span style=""font-weight: 400;"">With many customisation options available for colour and sizing, you can create your hoodie to your exact needs. This hoodie can be personalised with your own logo or design, with several options available for printing and embroidery. So, choose the AWDis college hoodie as the ideal choice for you and your group.</span></p><p><strong>Features</strong><span style=""font-weight: 400;"">:</span></p><ul><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Huge range of colours makes this a really versatile choice</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Durable and well-designed for a premium retail feel</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Contains a tear-out label for easy re-branding</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Double fabric hood with </span><span style=""font-weight: 400;"">self-coloured</span><span style=""font-weight: 400;""> cords</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Front kangaroo pouch pocket</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Ribbed cuffs and hem</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Twin needle stitching detailing provides added strength </span><span style=""font-weight: 400;"">and durability</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Soft</span><span style=""font-weight: 400;"">, cotton-faced</span><span style=""font-weight: 400;""> fabric creates </span><span style=""font-weight: 400;"">an</span><span style=""font-weight: 400;""> ideal printing surface</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Worldwide Responsible Accredited Production (WRAP) certified production</span></li></ul><p><strong>Fabric</strong><span style=""font-weight: 400;"">:<br /></span><span style=""font-weight: 400;"">80% Ringspun cotton, 20% Polyester.<br /></span><span style=""font-weight: 400;"">Charcoal: 52% Ringspun cotton, 48% Polyester.<br /></span><span style=""font-weight: 400;"">Heather Grey: 75% Ringspun cotton, 25% Polyester.<br /></span><span style=""font-weight: 400;"">Smoke colours: 70% Ringspun cotton, 30% Polyester</span></p><p><br /><strong>Weight</strong><span style=""font-weight: 400;"">:</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">280gsm</span><span style=""font-weight: 400;""><br /></span></p> Product code: JH001.  Product name: Awdis Printed Hoodie. ",Hoodies,Apparel & Accessories > Clothing,https://www.clothes2order.com/products/awdis-college-hoodie,https://ik.imagekit.io/c2o/prd/ik-seo/tr:n-original/2/e/b/e/2ebe2c16a71ded0dbff23c9a598610a52ed4d7d8_jh001_20air_20front_1056_601/jh001_20air_20front_1056_601.jpg,£25.56,AWDis,New,In Stock,JH001,JH001,TRUE,"80% Cotton, 20% Polyester",Y,XL,UK,Unisex,Adult,https://www.clothes2order.com/products/awdis-college-hoodie,Airforce Blue,
1056-469-15,Awdis Printed Hoodie,"<p><span style=""font-weight: 400;"">The AWDis college hoodie is comfortable and high-quality, ideal for schools, sports teams, promotional clothing and more.</span><span style=""font-weight: 400;""> With a double fabric hood, self-coloured cords,</span><span style=""font-weight: 400;""> and ribbed cuffs, it has a</span><span style=""font-weight: 400;""> premium, retail feel </span><span style=""font-weight: 400;"">like our many other </span><a href=""/awdis-hoodies""><span style=""font-weight: 400;"">AWDis hoodies</span></a><span style=""font-weight: 400;"">.</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">This </span><a href=""/personalised-hoodies""><span style=""font-weight: 400;"">personalised hoodie</span></a><span style=""font-weight: 400;""> also has a simple tear-off label, which allows the garment to be easily rebranded. This is ideal for resellers looking to create their own brand.</span></p><p><span style=""font-weight: 400;"">With many customisation options available for colour and sizing, you can create your hoodie to your exact needs. This hoodie can be personalised with your own logo or design, with several options available for printing and embroidery. So, choose the AWDis college hoodie as the ideal choice for you and your group.</span></p><p><strong>Features</strong><span style=""font-weight: 400;"">:</span></p><ul><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Huge range of colours makes this a really versatile choice</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Durable and well-designed for a premium retail feel</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Contains a tear-out label for easy re-branding</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Double fabric hood with </span><span style=""font-weight: 400;"">self-coloured</span><span style=""font-weight: 400;""> cords</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Front kangaroo pouch pocket</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Ribbed cuffs and hem</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Twin needle stitching detailing provides added strength </span><span style=""font-weight: 400;"">and durability</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Soft</span><span style=""font-weight: 400;"">, cotton-faced</span><span style=""font-weight: 400;""> fabric creates </span><span style=""font-weight: 400;"">an</span><span style=""font-weight: 400;""> ideal printing surface</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Worldwide Responsible Accredited Production (WRAP) certified production</span></li></ul><p><strong>Fabric</strong><span style=""font-weight: 400;"">:<br /></span><span style=""font-weight: 400;"">80% Ringspun cotton, 20% Polyester.<br /></span><span style=""font-weight: 400;"">Charcoal: 52% Ringspun cotton, 48% Polyester.<br /></span><span style=""font-weight: 400;"">Heather Grey: 75% Ringspun cotton, 25% Polyester.<br /></span><span style=""font-weight: 400;"">Smoke colours: 70% Ringspun cotton, 30% Polyester</span></p><p><br /><strong>Weight</strong><span style=""font-weight: 400;"">:</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">280gsm</span><span style=""font-weight: 400;""><br /></span></p> Product code: JH001.  Product name: Awdis Printed Hoodie. ",Hoodies,Apparel & Accessories > Clothing,https://www.clothes2order.com/products/awdis-college-hoodie,https://ik.imagekit.io/c2o/prd/ik-seo/tr:n-original/2/e/b/e/2ebe2c16a71ded0dbff23c9a598610a52ed4d7d8_jh001_20air_20front_1056_601/jh001_20air_20front_1056_601.jpg,£25.56,AWDis,New,In Stock,JH001,JH001,TRUE,"80% Cotton, 20% Polyester",Y,2XL,UK,Unisex,Adult,https://www.clothes2order.com/products/awdis-college-hoodie,Airforce Blue,
1056-469-42,Awdis Printed Hoodie,"<p><span style=""font-weight: 400;"">The AWDis college hoodie is comfortable and high-quality, ideal for schools, sports teams, promotional clothing and more.</span><span style=""font-weight: 400;""> With a double fabric hood, self-coloured cords,</span><span style=""font-weight: 400;""> and ribbed cuffs, it has a</span><span style=""font-weight: 400;""> premium, retail feel </span><span style=""font-weight: 400;"">like our many other </span><a href=""/awdis-hoodies""><span style=""font-weight: 400;"">AWDis hoodies</span></a><span style=""font-weight: 400;"">.</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">This </span><a href=""/personalised-hoodies""><span style=""font-weight: 400;"">personalised hoodie</span></a><span style=""font-weight: 400;""> also has a simple tear-off label, which allows the garment to be easily rebranded. This is ideal for resellers looking to create their own brand.</span></p><p><span style=""font-weight: 400;"">With many customisation options available for colour and sizing, you can create your hoodie to your exact needs. This hoodie can be personalised with your own logo or design, with several options available for printing and embroidery. So, choose the AWDis college hoodie as the ideal choice for you and your group.</span></p><p><strong>Features</strong><span style=""font-weight: 400;"">:</span></p><ul><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Huge range of colours makes this a really versatile choice</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Durable and well-designed for a premium retail feel</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Contains a tear-out label for easy re-branding</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Double fabric hood with </span><span style=""font-weight: 400;"">self-coloured</span><span style=""font-weight: 400;""> cords</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Front kangaroo pouch pocket</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Ribbed cuffs and hem</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Twin needle stitching detailing provides added strength </span><span style=""font-weight: 400;"">and durability</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Soft</span><span style=""font-weight: 400;"">, cotton-faced</span><span style=""font-weight: 400;""> fabric creates </span><span style=""font-weight: 400;"">an</span><span style=""font-weight: 400;""> ideal printing surface</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Worldwide Responsible Accredited Production (WRAP) certified production</span></li></ul><p><strong>Fabric</strong><span style=""font-weight: 400;"">:<br /></span><span style=""font-weight: 400;"">80% Ringspun cotton, 20% Polyester.<br /></span><span style=""font-weight: 400;"">Charcoal: 52% Ringspun cotton, 48% Polyester.<br /></span><span style=""font-weight: 400;"">Heather Grey: 75% Ringspun cotton, 25% Polyester.<br /></span><span style=""font-weight: 400;"">Smoke colours: 70% Ringspun cotton, 30% Polyester</span></p><p><br /><strong>Weight</strong><span style=""font-weight: 400;"">:</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">280gsm</span><span style=""font-weight: 400;""><br /></span></p> Product code: JH001.  Product name: Awdis Printed Hoodie. ",Hoodies,Apparel & Accessories > Clothing,https://www.clothes2order.com/products/awdis-college-hoodie,https://ik.imagekit.io/c2o/prd/ik-seo/tr:n-original/2/e/b/e/2ebe2c16a71ded0dbff23c9a598610a52ed4d7d8_jh001_20air_20front_1056_601/jh001_20air_20front_1056_601.jpg,£25.56,AWDis,New,In Stock,JH001,JH001,TRUE,"80% Cotton, 20% Polyester",Y,3XL,UK,Unisex,Adult,https://www.clothes2order.com/products/awdis-college-hoodie,Airforce Blue,
1056-359-10,Awdis Printed Hoodie,"<p><span style=""font-weight: 400;"">The AWDis college hoodie is comfortable and high-quality, ideal for schools, sports teams, promotional clothing and more.</span><span style=""font-weight: 400;""> With a double fabric hood, self-coloured cords,</span><span style=""font-weight: 400;""> and ribbed cuffs, it has a</span><span style=""font-weight: 400;""> premium, retail feel </span><span style=""font-weight: 400;"">like our many other </span><a href=""/awdis-hoodies""><span style=""font-weight: 400;"">AWDis hoodies</span></a><span style=""font-weight: 400;"">.</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">This </span><a href=""/personalised-hoodies""><span style=""font-weight: 400;"">personalised hoodie</span></a><span style=""font-weight: 400;""> also has a simple tear-off label, which allows the garment to be easily rebranded. This is ideal for resellers looking to create their own brand.</span></p><p><span style=""font-weight: 400;"">With many customisation options available for colour and sizing, you can create your hoodie to your exact needs. This hoodie can be personalised with your own logo or design, with several options available for printing and embroidery. So, choose the AWDis college hoodie as the ideal choice for you and your group.</span></p><p><strong>Features</strong><span style=""font-weight: 400;"">:</span></p><ul><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Huge range of colours makes this a really versatile choice</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Durable and well-designed for a premium retail feel</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Contains a tear-out label for easy re-branding</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Double fabric hood with </span><span style=""font-weight: 400;"">self-coloured</span><span style=""font-weight: 400;""> cords</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Front kangaroo pouch pocket</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Ribbed cuffs and hem</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Twin needle stitching detailing provides added strength </span><span style=""font-weight: 400;"">and durability</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Soft</span><span style=""font-weight: 400;"">, cotton-faced</span><span style=""font-weight: 400;""> fabric creates </span><span style=""font-weight: 400;"">an</span><span style=""font-weight: 400;""> ideal printing surface</span></li><li style=""font-weight: 400;""><span style=""font-weight: 400;"">Worldwide Responsible Accredited Production (WRAP) certified production</span></li></ul><p><strong>Fabric</strong><span style=""font-weight: 400;"">:<br /></span><span style=""font-weight: 400;"">80% Ringspun cotton, 20% Polyester.<br /></span><span style=""font-weight: 400;"">Charcoal: 52% Ringspun cotton, 48% Polyester.<br /></span><span style=""font-weight: 400;"">Heather Grey: 75% Ringspun cotton, 25% Polyester.<br /></span><span style=""font-weight: 400;"">Smoke colours: 70% Ringspun cotton, 30% Polyester</span></p><p><br /><strong>Weight</strong><span style=""font-weight: 400;"">:</span><span style=""font-weight: 400;""><br /></span><span style=""font-weight: 400;"">280gsm</span><span style=""font-weight: 400;""><br /></span></p> Product code: JH001.  Product name: Awdis Printed Hoodie. ",Hoodies,Apparel & Accessories > Clothing,https://www.clothes2order.com/products/awdis-college-hoodie,https://ik.imagekit.io/c2o/prd/ik-seo/tr:n-original/f/a/8/7/fa87f5928ec1eafdfb2f69fa843201ec8503c70b_jh001_20apl_20front_1056_832/jh001_20apl_20front_1056_832.jpg,£25.56,AWDis,New,In Stock,JH001,JH001,TRUE,"80% Cotton, 20% Polyester",Y,XS,UK,Unisex,Adult,https://www.clothes2order.com/products/awdis-college-hoodie,Apple Green,
